Acanthastrea echinata 48089	D2	0.00040272	0.00139708	0.00259012	0.00381588	0.00506048	0.00640756	0.007846	0.00920548	0.0106884	0.0121866	0.01374916	0.01517888	0.01651932	0.0179486	0.01918144	0.02044012	0.02115704	0.02184736	0.02217408	0.02230208	0.02220924	0.0219014	0.02142272	0.02096208	0.01987724	0.0186876	0.01739372	0.01590048	0.01439072	0.01268256	0.01119028	0.00992976	0.00871128	0.00754632	0.00643196	0.00538864	0.0044596	0.00351856	0.00257876	0.00183676	0.00118968	0.00068544	0.00035556	0.00019876	0.0001066	3.88E-05	7.16E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554	0.052	0.0468	0.0556	0.0708	0.0532	0.039	0.0008	0.0112	0.0454	0.0046	0.0118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0.0338	0.1006	0.022	0.0172	0.0826	0.0246	0	0.001	0.0214	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acanthastrea echinata 89920	D2	0.0003734	0.00118808	0.0020934	0.00305156	0.00410724	0.00520064	0.00642932	0.00755488	0.00878812	0.01007544	0.01154352	0.0129906	0.0143454	0.01533708	0.01644628	0.01781824	0.01908416	0.02038812	0.0215142	0.02226692	0.02283364	0.02299876	0.02286796	0.02230748	0.02139852	0.02026716	0.0189994	0.01761656	0.01613096	0.01466132	0.01313284	0.01168404	0.0103294	0.00904296	0.00786372	0.00665976	0.00553624	0.0044318	0.00349808	0.0026684	0.00197028	0.0012652	0.00074364	0.00034224	5.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0.0432	0.0208	0.0202	0.0228	0.0508	0.067	0.0262	0.0188	0.0026	0.0306	0.0514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348	0.0184	0.086	0.1034	0.044	0.0108	0.005	0	0.0256	0.0038	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora palmata 1146600	D2	0.00105236	0.00379512	0.00734748	0.01164364	0.01592968	0.0201228	0.0244018	0.0278362	0.0300498	0.0316738	0.0323008	0.03258628	0.03232924	0.03142252	0.02959544	0.026938	0.02331	0.0198786	0.01694388	0.01458996	0.01269556	0.01087364	0.00915768	0.0078086	0.00650072	0.00525692	0.00420728	0.00334668	0.00262912	0.00187204	0.00115524	0.00049832	0.0001382	1.25E-05	8.00E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0596	0.026	0.0334	0.0648	0.0002	0.0382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546	0.0132	0.055	0.0498	0.0014	0.0454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154	0	0.077	0.0532	0.0086	0.0346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora palmata 15503	D2	0.00069692	0.00249644	0.00497892	0.00725664	0.00909936	0.01086856	0.01261556	0.01414712	0.01571	0.0170498	0.01819664	0.01916976	0.02003152	0.02072	0.02115576	0.02169208	0.0219904	0.02215452	0.0221754	0.02204268	0.0216384	0.02128188	0.02045588	0.01954524	0.01826748	0.01665	0.014962	0.01302388	0.01110268	0.0091914	0.00736668	0.00575896	0.00442936	0.00343528	0.00266988	0.00207428	0.00154772	0.00105516	0.0006242	0.00035144	0.00016428	5.47E-05	1.12E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468	0.036	0.0464	0.0656	0	0.0446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548	0.0418	0.0664	0.0584	0	0.052	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0.0296	0.0274	0.0142	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora tenuis 1131458	D2	0.00147644	0.00576664	0.01123328	0.01769672	0.02488348	0.03189704	0.03792176	0.04141068	0.04249524	0.04130988	0.03845112	0.0346642	0.02987352	0.02538388	0.0209972	0.01780692	0.01504528	0.01262752	0.01057456	0.00887652	0.00753264	0.00625728	0.00508236	0.00381212	0.0027656	0.00187896	0.00114312	0.00064636	0.00028552	8.64E-05	1.67E-05	1.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0464	0.0254	0.0606	0.0488	0.0208	0.0478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0568	0.0544	0.046	0.05	0.067	0.0554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0.0242	0.0144	0.0086	0.0196	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora tenuis 82224	D2	0.00059572	0.0024406	0.00520012	0.00862148	0.0124426	0.01623456	0.0196772	0.02276524	0.02568872	0.028476	0.03099736	0.03293616	0.03384996	0.03332392	0.03223624	0.03032936	0.02794392	0.02528716	0.02270212	0.02002768	0.01715432	0.01438168	0.01167948	0.00899056	0.00661648	0.00441928	0.00257404	0.00130044	0.00059036	0.00028012	0.0001056	2.59E-05	5.60E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0626	0.0232	0.0462	0.0492	0.0354	0.0726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0836	0.053	0.1328	0.0712	0.03	0.0296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acropora_cervicornis	D2	0.00136672	0.00502504	0.00827216	0.01000604	0.01186236	0.01386808	0.01521908	0.01610796	0.01682692	0.01741768	0.01821664	0.01888728	0.01997832	0.02136856	0.02271804	0.02330836	0.02366992	0.02320524	0.022112	0.0205354	0.01887676	0.01741228	0.015896	0.01470956	0.01341124	0.01227432	0.01135448	0.0103858	0.00950196	0.00875692	0.00825124	0.00751268	0.00643384	0.00519216	0.00392592	0.00265984	0.00162036	0.00091976	0.00048124	0.0002092	6.76E-05	2.89E-05	2.13E-05	1.39E-05	8.88E-06	2.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236	0.0622	0.054	0.0352	0	0.0454	0.0022	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0.0422	0.06	0.0278	0	0.0656	0	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0506	0.0534	0	0.0156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086	0.0526	0	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agaricia humilis 92528	D2	0.00024996	0.00090736	0.0017322	0.00267432	0.0037284	0.00478388	0.00597744	0.00717804	0.00825808	0.00924944	0.01015828	0.0110302	0.01190904	0.01273184	0.01348336	0.01420152	0.01485576	0.01541464	0.01580936	0.01603084	0.01618612	0.0162408	0.01627016	0.0163834	0.01630176	0.0161282	0.0160776	0.01580252	0.01537748	0.0149498	0.0145078	0.01393916	0.01329236	0.01274276	0.01196644	0.01125608	0.01066308	0.00991856	0.00912356	0.00838064	0.0076586	0.00684952	0.00605592	0.00528832	0.0045306	0.0036688	0.0029064	0.00226692	0.00171732	0.00121524	0.0008166	0.0005078	0.00028512	0.0001536	6.84E-05	2.58E-05	9.24E-06	2.80E-06	8.00E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0.0124	0.0188	0.0348	0.016	0	0.0426	0.0216	0.0424	0.0456	0.0264	0.0514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.0032	0	0.0068	0.0064	0	0.0544	0.0442	0.0524	0.051	0.0446	0.0594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0.0148	0.004	0.0168	0.0006	0.0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agaricia humilis 92532	D2	0.00032016	0.00103604	0.00182584	0.00271488	0.00366972	0.00471968	0.00584756	0.00693712	0.00818056	0.0094356	0.0107708	0.01194204	0.01316536	0.01427548	0.01537076	0.01643748	0.0171694	0.01756064	0.01779944	0.01797212	0.01828008	0.01845692	0.018382	0.01824604	0.01787056	0.01730848	0.01673172	0.01622364	0.01565284	0.01508864	0.01441364	0.01376212	0.01299012	0.0121778	0.011319	0.01049956	0.00956316	0.00829696	0.00718344	0.00617508	0.00490576	0.0038616	0.00303296	0.00242488	0.00201168	0.0016378	0.0013572	0.00105176	0.00084524	0.00068164	0.0005458	0.0004618	0.00037028	0.00030644	0.0002492	0.00018788	0.00012628	5.59E-05	1.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366	0.0242	0.032	0.035	0.034	0.0364	0.0332	0.0322	0.055	0.048	0.0302	0.0474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.0254	0.013	0.0102	0.0164	0.009	0.0344	0.027	0.0288	0.0374	0.0248	0.0218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0096	0	0.0016	0.0156	0	0.0216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agaricid_HJ305	D2	0.00036436	0.00134208	0.00276568	0.00435256	0.00584688	0.0070264	0.00810536	0.0091076	0.0101028	0.01097576	0.01175392	0.01254276	0.01326676	0.01386364	0.01440992	0.01485284	0.01532656	0.01567736	0.01598368	0.016224	0.0162892	0.01636408	0.01635576	0.01629928	0.01613264	0.0158316	0.01547952	0.01496432	0.01442892	0.01376832	0.01305384	0.01224724	0.01152744	0.01063772	0.00994924	0.00908896	0.00833948	0.0075958	0.00687368	0.00628628	0.00570016	0.00515216	0.00472392	0.00425124	0.00383076	0.00345076	0.00308008	0.00273892	0.00236852	0.0020336	0.00172464	0.00145764	0.00116416	0.0009342	0.00069484	0.0005074	0.00034088	0.0002024	9.82E-05	3.50E-05	6.08E-06	1.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134	0.0338	0.0026	0	0.0004	0	0.0286	0.0068	0.0412	0.0554	0.048	0.0448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082	0.018	0.0006	0	0	0	0.0476	0	0.048	0.0544	0.009	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0408	0	0.0354	0.0214	0	0.0334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
