Euphyllia ancora 93824	SHELL	0.0016	0.0018	0.0076	0.0072	0.0098	0.0116	0.0138	0.011	0.0166	0.0154	0.0186	0.0192	0.0206	0.0242	0.0326	0.0336	0.0318	0.038	0.0486	0.0548	0.0658	0.068	0.068	0.0854	0.0636	0.0746	0.0846	0.0454	0.0258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euphyllia ancora 93825	SHELL	0.002	0.006	0.0122	0.021	0.028	0.024	0.016	0.0184	0.0186	0.0196	0.025	0.0292	0.0326	0.0222	0.019	0.0138	0.0182	0.0208	0.0276	0.0342	0.0372	0.0314	0.034	0.0542	0.0886	0.0894	0.061	0.0522	0.0538	0.0464	0.0316	0.011	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euphyllia glabrescens 47996	SHELL	0.0006	0.0026	0.0052	0.006	0.0074	0.0102	0.0128	0.0124	0.0092	0.0108	0.0178	0.0242	0.0286	0.0302	0.0296	0.0396	0.049	0.0536	0.0614	0.052	0.061	0.065	0.0632	0.0604	0.0622	0.0528	0.0468	0.0556	0.0394	0.0204	0.0082	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euphyllia glabrescens 89509	SHELL	0.002	0.0058	0.0084	0.0176	0.0266	0.014	0.0148	0.0168	0.0136	0.0144	0.0168	0.0178	0.024	0.0266	0.026	0.023	0.028	0.032	0.0352	0.032	0.04	0.0452	0.0516	0.0558	0.0918	0.1196	0.1094	0.0874	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eusmilia fastigiata 36516	SHELL	0.0006	0.0044	0.0068	0.0226	0.0248	0.0148	0.0174	0.0158	0.0186	0.0246	0.0334	0.0348	0.0318	0.039	0.0322	0.0174	0.0222	0.0298	0.0332	0.0292	0.0404	0.0544	0.0554	0.0514	0.0412	0.0406	0.0354	0.0332	0.0306	0.0362	0.028	0.0288	0.0318	0.0286	0.0106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eusmilia fastigiata 85198	SHELL	0.002	0.0088	0.0102	0.0074	0.008	0.0116	0.0128	0.0148	0.0248	0.026	0.0282	0.0324	0.039	0.0344	0.0568	0.0488	0.0382	0.0404	0.0394	0.0348	0.0374	0.0384	0.0274	0.0398	0.0264	0.0236	0.03	0.0356	0.0352	0.0372	0.0374	0.0476	0.047	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia laxa 90605	SHELL	0.0018	0.0056	0.0082	0.0102	0.0154	0.0154	0.0288	0.0282	0.0326	0.0244	0.028	0.0268	0.0268	0.027	0.0304	0.032	0.0334	0.0304	0.0406	0.0354	0.0378	0.041	0.0372	0.04	0.035	0.0318	0.0352	0.0346	0.0334	0.0392	0.0474	0.0556	0.0498	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia laxa 93652	SHELL	0.0012	0.0022	0.003	0.006	0.0106	0.0142	0.0168	0.0142	0.0142	0.0152	0.019	0.0204	0.023	0.0364	0.0344	0.0444	0.0436	0.0436	0.0474	0.04	0.051	0.0574	0.0412	0.0512	0.0794	0.081	0.0586	0.0722	0.0436	0.0146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia leptophylla 83059	SHELL	0.0006	0.0012	0.0018	0.0036	0.0036	0.0064	0.0088	0.0104	0.0124	0.022	0.028	0.0356	0.0382	0.039	0.0522	0.0588	0.048	0.0522	0.052	0.0436	0.0458	0.0472	0.0538	0.0574	0.0502	0.0376	0.0324	0.0246	0.022	0.0192	0.018	0.0202	0.0222	0.017	0.0118	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia pallida 90731-1	SHELL	0	0.0028	0.0046	0.004	0.0074	0.0102	0.0112	0.012	0.014	0.0178	0.0172	0.0204	0.0352	0.0328	0.0274	0.0294	0.0386	0.0338	0.0458	0.0532	0.0518	0.0686	0.0734	0.0756	0.1048	0.0996	0.0856	0.0228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia pallida 90731-2	SHELL	0.0004	0.002	0.003	0.0056	0.0078	0.012	0.0138	0.0164	0.0172	0.0146	0.0258	0.0218	0.0262	0.0304	0.0256	0.0382	0.0556	0.0434	0.0408	0.0514	0.0548	0.053	0.049	0.0548	0.0526	0.0648	0.102	0.1054	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia speciosa 90727-1	SHELL	0.0016	0.0028	0.0054	0.008	0.0074	0.0118	0.0108	0.0142	0.0166	0.0172	0.0194	0.0216	0.0232	0.0264	0.03	0.0308	0.0372	0.0444	0.0502	0.0522	0.0618	0.062	0.0686	0.0714	0.0632	0.0544	0.0846	0.0926	0.0096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia speciosa 90727-2	SHELL	0.0006	0.0008	0.0036	0.0054	0.0078	0.006	0.0118	0.0104	0.013	0.0136	0.0178	0.0202	0.0222	0.0224	0.021	0.0234	0.0362	0.041	0.0466	0.0944	0.1338	0.0888	0.067	0.0506	0.0512	0.0726	0.0678	0.0462	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia speciosa 90727-3	SHELL	0.0006	0.0028	0.0036	0.005	0.0054	0.0128	0.0106	0.0126	0.0146	0.0202	0.027	0.0328	0.0386	0.0346	0.0362	0.0352	0.0414	0.0412	0.0446	0.0394	0.0462	0.0556	0.056	0.0464	0.0498	0.0588	0.0684	0.0732	0.0556	0.0308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia stelligera 1137027	SHELL	0.0012	0.002	0.0066	0.0072	0.0104	0.015	0.0128	0.0192	0.0222	0.0224	0.0244	0.0278	0.0348	0.0338	0.0308	0.04	0.0406	0.0362	0.0434	0.042	0.0504	0.0448	0.0542	0.0542	0.0552	0.0452	0.0358	0.0376	0.0328	0.0336	0.0266	0.0194	0.0196	0.0176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia stelligera 1137030	SHELL	0.0006	0.002	0.005	0.0044	0.0074	0.0102	0.0148	0.0168	0.017	0.0168	0.0258	0.0268	0.0322	0.0286	0.0306	0.036	0.0432	0.0424	0.0446	0.0364	0.04	0.052	0.0622	0.062	0.0712	0.0796	0.081	0.0596	0.0476	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia stelligera 1137661	SHELL	0.0002	0.0014	0.0026	0.003	0.0058	0.005	0.0058	0.0084	0.0092	0.0142	0.0156	0.0194	0.0216	0.02	0.0212	0.03	0.046	0.0536	0.0598	0.0944	0.0922	0.1142	0.1152	0.096	0.0492	0.0208	0.0182	0.0122	0.0134	0.015	0.0116	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favia_f_pacific_loc3	SHELL	0.0006	0.0018	0.0022	0.0046	0.0046	0.0058	0.0076	0.0068	0.011	0.0114	0.0158	0.022	0.0204	0.024	0.0264	0.0234	0.025	0.039	0.044	0.0632	0.0984	0.1548	0.128	0.1038	0.0908	0.056	0.0084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favites chinensis 90359	SHELL	0.0004	0.0012	0.0012	0.003	0.0066	0.0106	0.008	0.0076	0.0134	0.014	0.0148	0.0208	0.039	0.0384	0.0372	0.0336	0.0334	0.0328	0.0412	0.065	0.0868	0.102	0.0878	0.0712	0.0502	0.0534	0.034	0.0386	0.0328	0.0198	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favites chinensis 91103	SHELL	0.0012	0.003	0.008	0.0094	0.0106	0.0122	0.0162	0.0176	0.018	0.0254	0.0332	0.035	0.0374	0.037	0.0358	0.0346	0.036	0.0396	0.0384	0.0318	0.0374	0.0356	0.0404	0.0402	0.0398	0.0412	0.0418	0.0524	0.0564	0.0672	0.0602	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favites chinensis cf 91321	SHELL	0.0012	0.0018	0.0026	0.0074	0.0086	0.0096	0.0112	0.0178	0.0198	0.0234	0.0224	0.03	0.0284	0.0336	0.0334	0.0432	0.0366	0.0334	0.0456	0.0346	0.0406	0.0488	0.066	0.0554	0.0616	0.0684	0.0736	0.0666	0.0564	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favites halicora 83068	SHELL	0.0008	0.0026	0.0048	0.0068	0.0084	0.011	0.01	0.0154	0.0216	0.0208	0.0238	0.0216	0.0296	0.0314	0.0338	0.0368	0.0412	0.046	0.048	0.0456	0.0622	0.0686	0.0612	0.0478	0.0436	0.0478	0.0412	0.04	0.042	0.0468	0.0356	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favites halicora 91279	SHELL	0	0.001	0.0036	0.0048	0.0066	0.0078	0.009	0.0136	0.014	0.0194	0.023	0.0252	0.0324	0.0346	0.0452	0.0396	0.0584	0.0622	0.0524	0.038	0.0452	0.0392	0.0392	0.0528	0.0556	0.0634	0.0624	0.0636	0.0556	0.0258	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Favosites halicora 79656	SHELL	0	0.001	0.0016	0.0026	0.0036	0.0046	0.0042	0.0062	0.009	0.012	0.016	0.0136	0.0294	0.0434	0.0398	0.0554	0.0428	0.0416	0.0674	0.0774	0.0762	0.0664	0.0672	0.0782	0.074	0.0594	0.0498	0.0388	0.0144	0.0038	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungia scutaria 77899-1	SHELL	0.0004	0.0024	0.002	0.007	0.005	0.006	0.0088	0.0084	0.0088	0.013	0.015	0.0124	0.0122	0.016	0.0196	0.028	0.0432	0.0448	0.0518	0.0814	0.1284	0.141	0.1038	0.0858	0.0582	0.0428	0.0358	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungia scutaria 77899-2	SHELL	0	0.001	0.0024	0.0036	0.0044	0.0056	0.0086	0.0082	0.0098	0.011	0.0126	0.0128	0.0148	0.0214	0.034	0.029	0.0444	0.0748	0.1394	0.0978	0.0738	0.0566	0.0568	0.057	0.0428	0.0436	0.0432	0.0416	0.0376	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungia scutaria 77899-3	SHELL	0.0006	0.0022	0.0024	0.0048	0.0048	0.004	0.006	0.0068	0.009	0.0078	0.009	0.0116	0.0162	0.0144	0.0206	0.029	0.0404	0.1016	0.1252	0.1054	0.0876	0.076	0.0644	0.0502	0.048	0.0434	0.0412	0.0448	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungia_fungites	SHELL	0.0012	0.0014	0.003	0.0024	0.0058	0.0042	0.0042	0.0078	0.0112	0.016	0.025	0.036	0.0434	0.0408	0.0372	0.042	0.043	0.04	0.0426	0.0452	0.0464	0.0582	0.0668	0.0642	0.065	0.0792	0.088	0.0632	0.0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galaxea fascicularis 90634	SHELL	0.0002	0.0018	0.003	0.0026	0.004	0.0038	0.0046	0.0062	0.0128	0.016	0.0212	0.0266	0.0318	0.0372	0.0456	0.0502	0.0658	0.062	0.0594	0.0562	0.0506	0.0568	0.0504	0.0594	0.0528	0.0534	0.0388	0.0378	0.0318	0.0212	0.0136	0.0088	0.0076	0.0042	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galaxea fascicularis 90860-1	SHELL	0.0006	0.001	0.0018	0.004	0.0048	0.005	0.0076	0.013	0.01	0.0148	0.0174	0.0172	0.0166	0.0226	0.0336	0.0366	0.0346	0.0468	0.0636	0.0928	0.0984	0.092	0.0982	0.0628	0.051	0.0476	0.036	0.0386	0.0252	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galaxea fascicularis 90860-2	SHELL	0.0002	0.001	0.0018	0.002	0.0018	0.0028	0.005	0.0048	0.0056	0.0036	0.0074	0.0148	0.0206	0.0294	0.0352	0.0484	0.0774	0.0982	0.0806	0.0732	0.072	0.0674	0.072	0.06	0.0612	0.0548	0.0452	0.035	0.0174	0.001	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goniastrea pectinata 1148024	SHELL	0.0008	0.0006	0.0032	0.0062	0.0078	0.0092	0.009	0.008	0.0144	0.0166	0.0148	0.0218	0.0218	0.0198	0.0262	0.0332	0.0336	0.0458	0.0478	0.0502	0.0724	0.1224	0.104	0.098	0.0946	0.056	0.0184	0.017	0.0118	0.0088	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goniastrea pectinata 1148085	SHELL	0.0012	0.0014	0.0022	0.0044	0.008	0.0102	0.0194	0.0176	0.017	0.0206	0.0208	0.022	0.0348	0.04	0.0338	0.0358	0.0338	0.0402	0.0476	0.0572	0.0434	0.0638	0.0746	0.0628	0.0418	0.039	0.0392	0.0396	0.0372	0.0526	0.0308	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goniastrea pectinata 21972	SHELL	0.0008	0.0014	0.0036	0.0066	0.0076	0.0064	0.0134	0.0136	0.0144	0.0182	0.0236	0.0228	0.0326	0.033	0.0292	0.037	0.0444	0.0506	0.053	0.0598	0.0556	0.0582	0.0468	0.036	0.053	0.067	0.0684	0.0902	0.0448	0.0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goniopora sp 91102	SHELL	0.0018	0.0036	0.0046	0.0292	0.031	0.0142	0.0142	0.021	0.0196	0.0206	0.0222	0.0236	0.023	0.0282	0.034	0.032	0.04	0.0462	0.0366	0.0356	0.0378	0.0428	0.0422	0.0408	0.0422	0.0352	0.0398	0.039	0.0364	0.0314	0.0288	0.0304	0.0308	0.0244	0.0134	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goniopora sp 91142	SHELL	0.0024	0.0046	0.009	0.0116	0.0158	0.014	0.0132	0.014	0.0176	0.0224	0.0288	0.0264	0.025	0.0304	0.0332	0.031	0.0284	0.0334	0.035	0.0354	0.0382	0.0366	0.0492	0.0602	0.0624	0.0672	0.0784	0.0854	0.0904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helioseris_1	SHELL	0	0.0018	0.0026	0.0058	0.0074	0.0108	0.0148	0.0174	0.0224	0.0226	0.0242	0.0272	0.0374	0.0332	0.0364	0.0408	0.0446	0.0396	0.0412	0.0556	0.0468	0.052	0.038	0.0472	0.047	0.0508	0.0526	0.0478	0.0448	0.0334	0.026	0.0182	0.0072	0.0014	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Herpolitha limax 45399	SHELL	0.0008	0.0022	0.0028	0.005	0.006	0.0068	0.008	0.028	0.0334	0.0402	0.0418	0.0488	0.0406	0.0432	0.04	0.0348	0.0398	0.0352	0.035	0.0366	0.0358	0.0358	0.0306	0.0344	0.0366	0.0284	0.0312	0.025	0.0308	0.0278	0.0272	0.0272	0.0268	0.022	0.019	0.021	0.0108	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0
Herpolitha limax 94709	SHELL	0.0012	0.0018	0.0034	0.0062	0.0068	0.0102	0.0136	0.0162	0.025	0.0414	0.0498	0.0506	0.0534	0.0406	0.0426	0.0404	0.0404	0.0376	0.0332	0.0328	0.0312	0.0346	0.0296	0.0332	0.0304	0.0276	0.0208	0.0264	0.0244	0.0214	0.026	0.0278	0.0258	0.0214	0.0184	0.0138	0.0182	0.012	0.0078	0.002	0	0	0	0	0	0	0	0	0	0	0
Herpolitha limax noid	SHELL	0.0006	0.0022	0.0036	0.0034	0.0036	0.005	0.0146	0.022	0.0268	0.0314	0.0318	0.0372	0.0424	0.0388	0.0402	0.0426	0.0556	0.0458	0.0438	0.0366	0.0412	0.0402	0.0366	0.0332	0.0338	0.0376	0.0316	0.0294	0.0342	0.0302	0.0294	0.0278	0.0236	0.018	0.0098	0.007	0.0076	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydnophora exesa 48191	SHELL	0.0006	0.0006	0.002	0.005	0.004	0.0062	0.0048	0.0126	0.0172	0.0276	0.0242	0.0282	0.0302	0.0232	0.0288	0.0362	0.0406	0.044	0.0564	0.0574	0.0702	0.0668	0.074	0.0722	0.06	0.0534	0.0516	0.0444	0.0274	0.0158	0.009	0.0038	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydnophora exesa 90661	SHELL	0.0012	0.0014	0.005	0.0066	0.0068	0.0166	0.0226	0.0182	0.0244	0.0282	0.038	0.041	0.0562	0.0506	0.0534	0.0454	0.0408	0.0414	0.0356	0.0266	0.04	0.0304	0.022	0.0264	0.0292	0.0316	0.0288	0.0256	0.0166	0.0194	0.0202	0.0218	0.0184	0.0142	0.0166	0.0112	0.0146	0.0128	0.0128	0.0102	0.007	0.0072	0.0028	0	0	0	0	0	0	0	0
Hydnophora microconos 45030	SHELL	0.0002	0.0034	0.0044	0.006	0.0062	0.007	0.0114	0.0116	0.0118	0.0164	0.0214	0.0264	0.0226	0.0218	0.0236	0.0304	0.0332	0.0406	0.039	0.0448	0.0636	0.0712	0.0858	0.1202	0.1688	0.0768	0.0312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0
Hydnophora rigida box50	SHELL	0.001	0.0072	0.0124	0.01	0.0134	0.0126	0.0114	0.0184	0.0172	0.0246	0.0314	0.029	0.0432	0.0494	0.0454	0.0574	0.0524	0.0498	0.037	0.0342	0.029	0.0344	0.0302	0.0342	0.0302	0.0158	0.0172	0.0218	0.022	0.0276	0.0272	0.0332	0.0288	0.0248	0.0162	0.0144	0.0134	0.0116	0.0078	0.0018	0.0008	0	0	0	0.0002	0	0	0	0	0	0
Isophyllia sinuosa Loc No6 Tortugas Vaughan 1908	SHELL	0.0006	0.002	0.0018	0.0022	0.0028	0.0042	0.0056	0.0072	0.0078	0.0084	0.013	0.0162	0.0244	0.0274	0.0336	0.0422	0.048	0.0556	0.0646	0.0802	0.0832	0.0928	0.0856	0.0826	0.0846	0.0688	0.0354	0.0146	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Isophyllia_sinuosa_USNM_36819	SHELL	0.0006	0.0016	0.0032	0.007	0.006	0.0068	0.01	0.0094	0.0112	0.0152	0.0192	0.0136	0.0194	0.0188	0.0246	0.0208	0.027	0.027	0.033	0.0496	0.086	0.1394	0.1728	0.1674	0.0954	0.0096	0.0052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leotpastrea fluians 48490	SHELL	0.003	0.0086	0.009	0.0188	0.0224	0.0162	0.0164	0.0242	0.0224	0.0272	0.026	0.028	0.0324	0.0304	0.031	0.0324	0.0312	0.029	0.0322	0.0352	0.0316	0.036	0.0358	0.0354	0.0378	0.0412	0.0448	0.0442	0.051	0.0418	0.0348	0.0288	0.025	0.0302	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptastrea pruinosa 1150570	SHELL	0.0006	0.0022	0.0034	0.0066	0.0066	0.0088	0.009	0.0114	0.0166	0.0156	0.0176	0.0184	0.0176	0.0254	0.0244	0.0242	0.0276	0.0376	0.0578	0.0672	0.0802	0.0822	0.0834	0.0956	0.1254	0.089	0.0412	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptastrea pruinosa 93756	SHELL	0.001	0.003	0.002	0.0026	0.006	0.0074	0.0084	0.0132	0.0102	0.0114	0.0136	0.0188	0.0188	0.026	0.037	0.0604	0.0622	0.0724	0.0612	0.057	0.0662	0.0668	0.0714	0.0586	0.0568	0.0478	0.04	0.0252	0.021	0.0136	0.0092	0.0118	0.012	0.0062	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptoria phrygia 1146677	SHELL	0.0006	0.0018	0.0038	0.0044	0.008	0.0084	0.014	0.0148	0.019	0.0184	0.025	0.0246	0.024	0.0292	0.0326	0.0424	0.039	0.067	0.0812	0.063	0.041	0.039	0.0362	0.0456	0.0464	0.0462	0.047	0.0482	0.047	0.0514	0.0308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptoria phrygia 79225	SHELL	0.0006	0.001	0.0028	0.0032	0.0068	0.0084	0.009	0.0104	0.0122	0.0134	0.0158	0.0154	0.0196	0.0216	0.0232	0.0286	0.0216	0.0298	0.0306	0.0494	0.1096	0.1474	0.1456	0.1332	0.1308	0.0096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptoseris mycetoseroides 93438	SHELL	0.0004	0.0012	0.0038	0.0064	0.008	0.0132	0.0136	0.017	0.0232	0.0228	0.027	0.027	0.0298	0.0326	0.035	0.0394	0.0442	0.0442	0.0472	0.0468	0.049	0.049	0.0534	0.0508	0.0522	0.046	0.0402	0.0436	0.0414	0.0278	0.0186	0.0164	0.012	0.006	0.0064	0.0032	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia corymbosa 89902	SHELL	0.0008	0.0022	0.0084	0.007	0.0086	0.008	0.0102	0.01	0.0102	0.0154	0.0174	0.0208	0.0294	0.0362	0.0388	0.0394	0.0416	0.0446	0.0442	0.0458	0.0636	0.066	0.065	0.045	0.0686	0.0838	0.074	0.0626	0.027	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia corymbosa 91009	SHELL	0.0012	0.0026	0.0092	0.0152	0.0192	0.0206	0.0156	0.0156	0.0158	0.0172	0.025	0.0238	0.0312	0.0266	0.0246	0.027	0.028	0.0288	0.0332	0.0336	0.0358	0.0416	0.0414	0.0498	0.0584	0.0948	0.1498	0.0918	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia corymbosa acc273012	SHELL	0.0016	0.0104	0.008	0.0086	0.0082	0.0074	0.0086	0.0126	0.0118	0.0142	0.0156	0.0136	0.0192	0.0184	0.0228	0.0226	0.0332	0.0458	0.0474	0.057	0.0702	0.0758	0.0906	0.1078	0.1134	0.0972	0.043	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia hemprichii 100552	SHELL	0.0008	0.0018	0.0046	0.006	0.0084	0.015	0.0094	0.0114	0.014	0.0144	0.0156	0.0194	0.0208	0.0272	0.0354	0.0384	0.0406	0.0436	0.044	0.045	0.0462	0.0644	0.103	0.1104	0.0834	0.06	0.0512	0.038	0.0242	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia hemprichii 45060	SHELL	0.0004	0.003	0.0072	0.0074	0.0098	0.0096	0.0124	0.0168	0.0144	0.019	0.0196	0.0226	0.0292	0.0326	0.0282	0.0392	0.054	0.0628	0.0642	0.0548	0.0622	0.0552	0.053	0.0448	0.0426	0.0396	0.0306	0.027	0.0248	0.0264	0.019	0.0186	0.0144	0.0152	0.009	0.0052	0.0048	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia hemprichii 92367	SHELL	0.0026	0.0046	0.007	0.0086	0.011	0.0134	0.015	0.0132	0.0162	0.0166	0.0184	0.021	0.0254	0.0188	0.0224	0.0306	0.0302	0.037	0.0404	0.0356	0.04	0.0594	0.071	0.101	0.1268	0.116	0.0752	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia pachysepta 45442	SHELL	0.0006	0.002	0.0052	0.0044	0.0124	0.0154	0.0156	0.0132	0.0172	0.0178	0.0128	0.0164	0.0224	0.0232	0.0254	0.037	0.0354	0.054	0.0576	0.067	0.075	0.0634	0.0762	0.061	0.0506	0.0476	0.0428	0.0356	0.0308	0.0256	0.0236	0.0096	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobophyllia pachysepta 91130	SHELL	0.0004	0.0026	0.0046	0.0066	0.0104	0.0114	0.0106	0.0148	0.015	0.02	0.0226	0.0174	0.019	0.0318	0.0288	0.0286	0.031	0.048	0.048	0.0662	0.0698	0.0762	0.0804	0.0724	0.0548	0.0552	0.0464	0.0296	0.0256	0.0288	0.0122	0.0098	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Madracis mirabilis 088031	SHELL	0.0008	0.0012	0.0044	0.0062	0.0062	0.0092	0.011	0.0186	0.0198	0.0254	0.0216	0.0254	0.0344	0.035	0.0372	0.0362	0.0392	0.0348	0.0396	0.0436	0.056	0.0586	0.0568	0.0632	0.0656	0.0594	0.051	0.0432	0.0322	0.0272	0.0196	0.0104	0.0062	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Madracis mirabilis 1113051	SHELL	0.0008	0.0012	0.0036	0.004	0.0052	0.0086	0.0134	0.0188	0.0206	0.0252	0.0288	0.033	0.0434	0.048	0.0482	0.0456	0.0388	0.0364	0.0396	0.0368	0.0388	0.0472	0.0446	0.0408	0.0484	0.0426	0.0438	0.0368	0.029	0.0324	0.0246	0.0306	0.0178	0.0108	0.0066	0.0026	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manicina areolata 40623-1	SHELL	0.0012	0.0024	0.0032	0.0054	0.0042	0.01	0.012	0.0138	0.0106	0.0172	0.017	0.0184	0.0238	0.0306	0.0254	0.0318	0.0312	0.0372	0.036	0.0492	0.0514	0.0874	0.1088	0.1322	0.1198	0.0838	0.0288	0.007	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manicina areolata 40623-2	SHELL	0.0008	0.0014	0.0032	0.0054	0.0074	0.0076	0.0094	0.0098	0.0118	0.0128	0.0148	0.0176	0.0166	0.0158	0.0174	0.021	0.028	0.0338	0.0586	0.0744	0.0966	0.131	0.1412	0.1162	0.0816	0.0418	0.0184	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manicina areolata 77697	SHELL	0.0018	0.0038	0.0034	0.0044	0.0076	0.0102	0.0112	0.0094	0.011	0.0156	0.0162	0.0188	0.0204	0.0208	0.0234	0.0318	0.0346	0.0296	0.038	0.0546	0.1002	0.1054	0.0964	0.1094	0.0952	0.0744	0.0378	0.0146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manicina_1	SHELL	0.0002	0.0016	0.0036	0.0046	0.0062	0.0072	0.0076	0.0134	0.009	0.0138	0.0174	0.0194	0.0186	0.0184	0.0216	0.024	0.028	0.0324	0.0616	0.0894	0.0994	0.1044	0.1064	0.1138	0.0866	0.0464	0.0264	0.0122	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
